timestep,time,L2_error,H1_error,rel_L2_error,rel_H1_error
332,1.162000e+00,3.217399e-02,4.746765e+00,1.478643e-01,4.790272e+00
333,1.165500e+00,3.320590e-02,4.898571e+00,1.478677e-01,4.789955e+00
334,1.169000e+00,3.422979e-02,5.049191e+00,1.478710e-01,4.789657e+00
335,1.172500e+00,3.524541e-02,5.198591e+00,1.478740e-01,4.789375e+00
336,1.176000e+00,3.625251e-02,5.346733e+00,1.478769e-01,4.789109e+00
337,1.179500e+00,3.725085e-02,5.493581e+00,1.478797e-01,4.788857e+00
338,1.183000e+00,3.824019e-02,5.639101e+00,1.478824e-01,4.788617e+00
339,1.186500e+00,3.922029e-02,5.783257e+00,1.478849e-01,4.788390e+00
340,1.190000e+00,4.019091e-02,5.926014e+00,1.478874e-01,4.788172e+00
341,1.193500e+00,4.115182e-02,6.067337e+00,1.478897e-01,4.787965e+00
342,1.197000e+00,4.210278e-02,6.207193e+00,1.478920e-01,4.787766e+00
343,1.200500e+00,4.304357e-02,6.345548e+00,1.478941e-01,4.787576e+00
344,1.204000e+00,4.397395e-02,6.482367e+00,1.478962e-01,4.787394e+00
345,1.207500e+00,4.489370e-02,6.617619e+00,1.478982e-01,4.787219e+00
346,1.211000e+00,4.580260e-02,6.751270e+00,1.479002e-01,4.787050e+00
347,1.214500e+00,4.670043e-02,6.883287e+00,1.479021e-01,4.786887e+00
348,1.218000e+00,4.758697e-02,7.013640e+00,1.479039e-01,4.786730e+00
349,1.221500e+00,4.846201e-02,7.142297e+00,1.479057e-01,4.786579e+00
350,1.225000e+00,4.932533e-02,7.269225e+00,1.479074e-01,4.786432e+00
351,1.228500e+00,5.017673e-02,7.394396e+00,1.479091e-01,4.786290e+00
352,1.232000e+00,5.101600e-02,7.517778e+00,1.479107e-01,4.786152e+00
353,1.235500e+00,5.184294e-02,7.639341e+00,1.479123e-01,4.786018e+00
354,1.239000e+00,5.265735e-02,7.759056e+00,1.479138e-01,4.785888e+00
355,1.242500e+00,5.345903e-02,7.876895e+00,1.479153e-01,4.785762e+00
356,1.246000e+00,5.424778e-02,7.992829e+00,1.479168e-01,4.785639e+00
357,1.249500e+00,5.502342e-02,8.106829e+00,1.479182e-01,4.785519e+00
358,1.253000e+00,5.578576e-02,8.218868e+00,1.479196e-01,4.785402e+00
359,1.256500e+00,5.653461e-02,8.328919e+00,1.479210e-01,4.785287e+00
360,1.260000e+00,5.726980e-02,8.436955e+00,1.479224e-01,4.785175e+00
361,1.263500e+00,5.799114e-02,8.542951e+00,1.479237e-01,4.785066e+00
362,1.267000e+00,5.869846e-02,8.646880e+00,1.479250e-01,4.784959e+00
363,1.270500e+00,5.939160e-02,8.748718e+00,1.479263e-01,4.784853e+00
364,1.274000e+00,6.007037e-02,8.848439e+00,1.479275e-01,4.784750e+00
365,1.277500e+00,6.073463e-02,8.946021e+00,1.479288e-01,4.784649e+00
366,1.281000e+00,6.138420e-02,9.041438e+00,1.479300e-01,4.784550e+00
367,1.284500e+00,6.201893e-02,9.134668e+00,1.479312e-01,4.784452e+00
368,1.288000e+00,6.263867e-02,9.225689e+00,1.479324e-01,4.784356e+00
369,1.291500e+00,6.324326e-02,9.314479e+00,1.479336e-01,4.784261e+00
370,1.295000e+00,6.383257e-02,9.401015e+00,1.479347e-01,4.784168e+00
371,1.298500e+00,6.440644e-02,9.485277e+00,1.479358e-01,4.784076e+00
372,1.302000e+00,6.496475e-02,9.567245e+00,1.479370e-01,4.783985e+00
373,1.305500e+00,6.550735e-02,9.646899e+00,1.479381e-01,4.783895e+00
374,1.309000e+00,6.603411e-02,9.724219e+00,1.479392e-01,4.783806e+00
375,1.312500e+00,6.654491e-02,9.799187e+00,1.479403e-01,4.783719e+00
376,1.316000e+00,6.703962e-02,9.871785e+00,1.479414e-01,4.783632e+00
377,1.319500e+00,6.751812e-02,9.941995e+00,1.479425e-01,4.783546e+00
378,1.323000e+00,6.798031e-02,1.000980e+01,1.479435e-01,4.783461e+00
379,1.326500e+00,6.842605e-02,1.007518e+01,1.479446e-01,4.783376e+00
380,1.330000e+00,6.885526e-02,1.013813e+01,1.479457e-01,4.783292e+00
381,1.333500e+00,6.926782e-02,1.019863e+01,1.479467e-01,4.783209e+00
382,1.337000e+00,6.966363e-02,1.025665e+01,1.479478e-01,4.783127e+00
383,1.340500e+00,7.004260e-02,1.031220e+01,1.479488e-01,4.783045e+00
384,1.344000e+00,7.040464e-02,1.036525e+01,1.479498e-01,4.782963e+00
385,1.347500e+00,7.074966e-02,1.041580e+01,1.479509e-01,4.782882e+00
386,1.351000e+00,7.107758e-02,1.046383e+01,1.479519e-01,4.782801e+00
387,1.354500e+00,7.138831e-02,1.050932e+01,1.479529e-01,4.782721e+00
388,1.358000e+00,7.168178e-02,1.055227e+01,1.479540e-01,4.782641e+00
389,1.361500e+00,7.195792e-02,1.059267e+01,1.479550e-01,4.782561e+00
390,1.365000e+00,7.221667e-02,1.063051e+01,1.479560e-01,4.782481e+00
391,1.368500e+00,7.245796e-02,1.066578e+01,1.479570e-01,4.782401e+00
392,1.372000e+00,7.268173e-02,1.069847e+01,1.479581e-01,4.782322e+00
393,1.375500e+00,7.288793e-02,1.072857e+01,1.479591e-01,4.782243e+00
394,1.379000e+00,7.307651e-02,1.075607e+01,1.479601e-01,4.782163e+00
395,1.382500e+00,7.324742e-02,1.078097e+01,1.479611e-01,4.782084e+00
396,1.386000e+00,7.340063e-02,1.080327e+01,1.479622e-01,4.782005e+00
397,1.389500e+00,7.353608e-02,1.082295e+01,1.479632e-01,4.781926e+00
398,1.393000e+00,7.365377e-02,1.084002e+01,1.479642e-01,4.781846e+00
399,1.396500e+00,7.375364e-02,1.085446e+01,1.479653e-01,4.781766e+00
400,1.400000e+00,7.383569e-02,1.086627e+01,1.479663e-01,4.781687e+00
401,1.403500e+00,7.389988e-02,1.087546e+01,1.479674e-01,4.781606e+00
402,1.407000e+00,7.394621e-02,1.088202e+01,1.479684e-01,4.781526e+00
403,1.410500e+00,7.397467e-02,1.088595e+01,1.479695e-01,4.781445e+00
404,1.414000e+00,7.398524e-02,1.088724e+01,1.479705e-01,4.781364e+00
405,1.417500e+00,7.397792e-02,1.088590e+01,1.479716e-01,4.781283e+00
406,1.421000e+00,7.395272e-02,1.088192e+01,1.479727e-01,4.781201e+00
407,1.424500e+00,7.390964e-02,1.087532e+01,1.479738e-01,4.781119e+00
408,1.428000e+00,7.384870e-02,1.086608e+01,1.479749e-01,4.781036e+00
409,1.431500e+00,7.376990e-02,1.085421e+01,1.479760e-01,4.780952e+00
410,1.435000e+00,7.367326e-02,1.083972e+01,1.479771e-01,4.780868e+00
411,1.438500e+00,7.355882e-02,1.082261e+01,1.479782e-01,4.780783e+00
412,1.442000e+00,7.342659e-02,1.080288e+01,1.479794e-01,4.780698e+00
413,1.445500e+00,7.327662e-02,1.078054e+01,1.479805e-01,4.780612e+00
414,1.449000e+00,7.310892e-02,1.075559e+01,1.479817e-01,4.780525e+00
415,1.452500e+00,7.292356e-02,1.072803e+01,1.479829e-01,4.780437e+00
416,1.456000e+00,7.272056e-02,1.069789e+01,1.479841e-01,4.780349e+00
417,1.459500e+00,7.249999e-02,1.066515e+01,1.479853e-01,4.780259e+00
418,1.463000e+00,7.226189e-02,1.062983e+01,1.479865e-01,4.780169e+00
419,1.466500e+00,7.200632e-02,1.059195e+01,1.479877e-01,4.780077e+00
420,1.470000e+00,7.173334e-02,1.055150e+01,1.479890e-01,4.779985e+00
421,1.473500e+00,7.144302e-02,1.050850e+01,1.479903e-01,4.779891e+00
422,1.477000e+00,7.113543e-02,1.046296e+01,1.479916e-01,4.779796e+00
423,1.480500e+00,7.081064e-02,1.041488e+01,1.479929e-01,4.779700e+00
424,1.484000e+00,7.046874e-02,1.036429e+01,1.479942e-01,4.779603e+00
425,1.487500e+00,7.010980e-02,1.031119e+01,1.479956e-01,4.779504e+00
426,1.491000e+00,6.973391e-02,1.025560e+01,1.479970e-01,4.779404e+00
427,1.494500e+00,6.934116e-02,1.019753e+01,1.479984e-01,4.779302e+00
428,1.498000e+00,6.893165e-02,1.013698e+01,1.479998e-01,4.779199e+00
429,1.501500e+00,6.850548e-02,1.007399e+01,1.480012e-01,4.779094e+00
430,1.505000e+00,6.806275e-02,1.000856e+01,1.480027e-01,4.778987e+00
431,1.508500e+00,6.760356e-02,9.940713e+00,1.480042e-01,4.778879e+00
432,1.512000e+00,6.712803e-02,9.870458e+00,1.480058e-01,4.778768e+00
433,1.515500e+00,6.663628e-02,9.797816e+00,1.480074e-01,4.778656e+00
434,1.519000e+00,6.612841e-02,9.722803e+00,1.480090e-01,4.778541e+00
435,1.522500e+00,6.560456e-02,9.645439e+00,1.480106e-01,4.778424e+00
436,1.526000e+00,6.506485e-02,9.565742e+00,1.480123e-01,4.778305e+00
437,1.529500e+00,6.450942e-02,9.483731e+00,1.480140e-01,4.778184e+00
438,1.533000e+00,6.393838e-02,9.399426e+00,1.480158e-01,4.778060e+00
439,1.536500e+00,6.335190e-02,9.312848e+00,1.480176e-01,4.777933e+00
440,1.540000e+00,6.275010e-02,9.224017e+00,1.480194e-01,4.777803e+00
441,1.543500e+00,6.213313e-02,9.132955e+00,1.480213e-01,4.777671e+00
442,1.547000e+00,6.150114e-02,9.039683e+00,1.480232e-01,4.777535e+00
443,1.550500e+00,6.085428e-02,8.944225e+00,1.480252e-01,4.777396e+00
444,1.554000e+00,6.019272e-02,8.846604e+00,1.480273e-01,4.777254e+00
445,1.557500e+00,5.951660e-02,8.746843e+00,1.480294e-01,4.777108e+00
446,1.561000e+00,5.882610e-02,8.644966e+00,1.480316e-01,4.776958e+00
447,1.564500e+00,5.812138e-02,8.540998e+00,1.480338e-01,4.776805e+00
448,1.568000e+00,5.740261e-02,8.434964e+00,1.480361e-01,4.776647e+00
449,1.571500e+00,5.666997e-02,8.326890e+00,1.480385e-01,4.776485e+00
450,1.575000e+00,5.592363e-02,8.216802e+00,1.480409e-01,4.776318e+00
451,1.578500e+00,5.516377e-02,8.104726e+00,1.480435e-01,4.776146e+00
452,1.582000e+00,5.439058e-02,7.990690e+00,1.480461e-01,4.775968e+00
453,1.585500e+00,5.360424e-02,7.874721e+00,1.480488e-01,4.775786e+00
454,1.589000e+00,5.280495e-02,7.756847e+00,1.480516e-01,4.775597e+00
455,1.592500e+00,5.199289e-02,7.637097e+00,1.480545e-01,4.775402e+00
456,1.596000e+00,5.116827e-02,7.515500e+00,1.480576e-01,4.775200e+00
457,1.599500e+00,5.033129e-02,7.392084e+00,1.480607e-01,4.774991e+00
458,1.603000e+00,4.948213e-02,7.266881e+00,1.480640e-01,4.774775e+00
459,1.606500e+00,4.862102e-02,7.139920e+00,1.480674e-01,4.774551e+00
460,1.610000e+00,4.774817e-02,7.011232e+00,1.480709e-01,4.774318e+00
461,1.613500e+00,4.686377e-02,6.880848e+00,1.480746e-01,4.774076e+00
462,1.617000e+00,4.596805e-02,6.748799e+00,1.480785e-01,4.773824e+00
463,1.620500e+00,4.506122e-02,6.615119e+00,1.480826e-01,4.773561e+00
464,1.624000e+00,4.414350e-02,6.479838e+00,1.480868e-01,4.773288e+00
465,1.627500e+00,4.321512e-02,6.342989e+00,1.480913e-01,4.773002e+00
466,1.631000e+00,4.227630e-02,6.204606e+00,1.480960e-01,4.772703e+00
467,1.634500e+00,4.132726e-02,6.064723e+00,1.481009e-01,4.772390e+00
468,1.638000e+00,4.036824e-02,5.923372e+00,1.481061e-01,4.772062e+00
469,1.641500e+00,3.939947e-02,5.780589e+00,1.481116e-01,4.771717e+00
470,1.645000e+00,3.842118e-02,5.636408e+00,1.481174e-01,4.771354e+00
471,1.648500e+00,3.743362e-02,5.490863e+00,1.481236e-01,4.770972e+00
472,1.652000e+00,3.643702e-02,5.343990e+00,1.481302e-01,4.770569e+00
473,1.655500e+00,3.543162e-02,5.195824e+00,1.481371e-01,4.770142e+00
474,1.659000e+00,3.441766e-02,5.046401e+00,1.481446e-01,4.769690e+00
475,1.662500e+00,3.339540e-02,4.895758e+00,1.481526e-01,4.769209e+00
476,1.666000e+00,3.236509e-02,4.743930e+00,1.481612e-01,4.768698e+00
477,1.669500e+00,3.132696e-02,4.590955e+00,1.481704e-01,4.768152e+00
478,1.673000e+00,3.028128e-02,4.436870e+00,1.481803e-01,4.767569e+00
479,1.676500e+00,2.922830e-02,4.281711e+00,1.481911e-01,4.766943e+00
480,1.680000e+00,2.816828e-02,4.125516e+00,1.482029e-01,4.766269e+00
481,1.683500e+00,2.710147e-02,3.968324e+00,1.482157e-01,4.765542e+00
482,1.687000e+00,2.602814e-02,3.810172e+00,1.482297e-01,4.764755e+00
483,1.690500e+00,2.494855e-02,3.651098e+00,1.482451e-01,4.763899e+00
484,1.694000e+00,2.386297e-02,3.491141e+00,1.482622e-01,4.762964e+00
485,1.697500e+00,2.277166e-02,3.330339e+00,1.482812e-01,4.761940e+00
486,1.701000e+00,2.167489e-02,3.168732e+00,1.483025e-01,4.760812e+00
487,1.704500e+00,2.057294e-02,3.006359e+00,1.483265e-01,4.759562e+00
488,1.708000e+00,1.946609e-02,2.843258e+00,1.483537e-01,4.758170e+00
489,1.711500e+00,1.835460e-02,2.679470e+00,1.483849e-01,4.756608e+00
490,1.715000e+00,1.723878e-02,2.515033e+00,1.484209e-01,4.754843e+00
491,1.718500e+00,1.611890e-02,2.349988e+00,1.484630e-01,4.752832e+00
492,1.722000e+00,1.499526e-02,2.184375e+00,1.485128e-01,4.750519e+00
493,1.725500e+00,1.386817e-02,2.018233e+00,1.485727e-01,4.747827e+00
494,1.729000e+00,1.273795e-02,1.851603e+00,1.486457e-01,4.744656e+00
495,1.732500e+00,1.160493e-02,1.684526e+00,1.487367e-01,4.740861e+00
496,1.736000e+00,1.046948e-02,1.517041e+00,1.488530e-01,4.736238e+00
497,1.739500e+00,9.332016e-03,1.349189e+00,1.490060e-01,4.730477e+00
498,1.743000e+00,8.193021e-03,1.181011e+00,1.492153e-01,4.723099e+00
499,1.746500e+00,7.053123e-03,1.012547e+00,1.495160e-01,4.713303e+00
500,1.750000e+00,5.913224e-03,8.438389e-01,1.499780e-01,4.699663e+00
501,1.753500e+00,4.774817e-03,6.749271e-01,1.507584e-01,4.679350e+00
502,1.757000e+00,3.640920e-03,5.058531e-01,1.522822e-01,4.645862e+00
503,1.760500e+00,2.519469e-03,3.366593e-01,1.560979e-01,4.580182e+00
504,1.764000e+00,1.442157e-03,1.673942e-01,1.723486e-01,4.392781e+00
505,1.767500e+00,6.758067e-04,3.732157e-03,1.139601e+00,1.381956e+00
506,1.771000e+00,1.216547e-03,1.713064e-01,1.693935e-01,5.237761e+00
507,1.774500e+00,2.269062e-03,3.405706e-01,1.517276e-01,5.000683e+00
508,1.778000e+00,3.385134e-03,5.097621e-01,1.489655e-01,4.925850e+00
509,1.781500e+00,4.517230e-03,6.788327e-01,1.481630e-01,4.889162e+00
510,1.785000e+00,5.654969e-03,8.477401e-01,1.478624e-01,4.867367e+00
511,1.788500e+00,6.794695e-03,1.016443e+00,1.477360e-01,4.852921e+00
512,1.792000e+00,7.934688e-03,1.184900e+00,1.476816e-01,4.842640e+00
513,1.795500e+00,9.073951e-03,1.353071e+00,1.476602e-01,4.834945e+00
514,1.799000e+00,1.021181e-02,1.520915e+00,1.476550e-01,4.828966e+00
515,1.802500e+00,1.134776e-02,1.688390e+00,1.476581e-01,4.824186e+00
516,1.806000e+00,1.248136e-02,1.855458e+00,1.476654e-01,4.820275e+00
517,1.809500e+00,1.361225e-02,2.022077e+00,1.476748e-01,4.817013e+00
518,1.813000e+00,1.474008e-02,2.188206e+00,1.476850e-01,4.814251e+00
519,1.816500e+00,1.586453e-02,2.353807e+00,1.476955e-01,4.811880e+00
520,1.820000e+00,1.698529e-02,2.518838e+00,1.477059e-01,4.809822e+00
521,1.823500e+00,1.810207e-02,2.683259e+00,1.477160e-01,4.808017e+00
522,1.827000e+00,1.921456e-02,2.847032e+00,1.477257e-01,4.806422e+00
523,1.830500e+00,2.032249e-02,3.010116e+00,1.477349e-01,4.805000e+00
524,1.834000e+00,2.142558e-02,3.172472e+00,1.477437e-01,4.803724e+00
525,1.837500e+00,2.252355e-02,3.334061e+00,1.477520e-01,4.802573e+00
526,1.841000e+00,2.361612e-02,3.494843e+00,1.477599e-01,4.801528e+00
527,1.844500e+00,2.470303e-02,3.654780e+00,1.477673e-01,4.800575e+00
528,1.848000e+00,2.578401e-02,3.813833e+00,1.477743e-01,4.799701e+00
529,1.851500e+00,2.685878e-02,3.971963e+00,1.477810e-01,4.798897e+00
530,1.855000e+00,2.792709e-02,4.129133e+00,1.477873e-01,4.798154e+00
531,1.858500e+00,2.898868e-02,4.285304e+00,1.477933e-01,4.797466e+00
532,1.862000e+00,3.004328e-02,4.440438e+00,1.477990e-01,4.796825e+00
533,1.865500e+00,3.109064e-02,4.594499e+00,1.478044e-01,4.796228e+00
534,1.869000e+00,3.213051e-02,4.747448e+00,1.478096e-01,4.795669e+00
535,1.872500e+00,3.316262e-02,4.899248e+00,1.478145e-01,4.795144e+00
536,1.876000e+00,3.418673e-02,5.049864e+00,1.478192e-01,4.794651e+00
537,1.879500e+00,3.520259e-02,5.199258e+00,1.478237e-01,4.794185e+00
538,1.883000e+00,3.620995e-02,5.347395e+00,1.478280e-01,4.793746e+00
539,1.886500e+00,3.720857e-02,5.494238e+00,1.478321e-01,4.793329e+00
540,1.890000e+00,3.819821e-02,5.639752e+00,1.478361e-01,4.792934e+00
541,1.893500e+00,3.917862e-02,5.783903e+00,1.478399e-01,4.792559e+00
542,1.897000e+00,4.014957e-02,5.926654e+00,1.478436e-01,4.792201e+00
543,1.900500e+00,4.111082e-02,6.067971e+00,1.478471e-01,4.791860e+00
544,1.904000e+00,4.206214e-02,6.207821e+00,1.478505e-01,4.791533e+00
545,1.907500e+00,4.300330e-02,6.346169e+00,1.478538e-01,4.791221e+00
546,1.911000e+00,4.393407e-02,6.482983e+00,1.478570e-01,4.790922e+00
547,1.914500e+00,4.485423e-02,6.618228e+00,1.478600e-01,4.790635e+00
548,1.918000e+00,4.576354e-02,6.751872e+00,1.478630e-01,4.790358e+00
549,1.921500e+00,4.666180e-02,6.883883e+00,1.478659e-01,4.790092e+00
550,1.925000e+00,4.754879e-02,7.014229e+00,1.478687e-01,4.789836e+00
551,1.928500e+00,4.842428e-02,7.142879e+00,1.478714e-01,4.789589e+00
552,1.932000e+00,4.928807e-02,7.269801e+00,1.478740e-01,4.789350e+00
553,1.935500e+00,5.013995e-02,7.394964e+00,1.478766e-01,4.789118e+00
554,1.939000e+00,5.097971e-02,7.518339e+00,1.478791e-01,4.788894e+00
555,1.942500e+00,5.180715e-02,7.639895e+00,1.478816e-01,4.788677e+00
556,1.946000e+00,5.262208e-02,7.759603e+00,1.478839e-01,4.788466e+00
557,1.949500e+00,5.342428e-02,7.877434e+00,1.478863e-01,4.788262e+00
558,1.953000e+00,5.421357e-02,7.993360e+00,1.478885e-01,4.788062e+00
559,1.956500e+00,5.498976e-02,8.107352e+00,1.478908e-01,4.787868e+00
560,1.960000e+00,5.575265e-02,8.219383e+00,1.478929e-01,4.787679e+00
561,1.963500e+00,5.650207e-02,8.329427e+00,1.478951e-01,4.787495e+00
562,1.967000e+00,5.723784e-02,8.437455e+00,1.478972e-01,4.787315e+00
563,1.970500e+00,5.795976e-02,8.543442e+00,1.478992e-01,4.787139e+00
564,1.974000e+00,5.866768e-02,8.647363e+00,1.479012e-01,4.786968e+00
565,1.977500e+00,5.936142e-02,8.749193e+00,1.479032e-01,4.786799e+00
566,1.981000e+00,6.004081e-02,8.848906e+00,1.479052e-01,4.786634e+00
567,1.984500e+00,6.070569e-02,8.946478e+00,1.479071e-01,4.786473e+00
568,1.988000e+00,6.135589e-02,9.041887e+00,1.479090e-01,4.786314e+00
569,1.991500e+00,6.199126e-02,9.135108e+00,1.479108e-01,4.786159e+00
570,1.995000e+00,6.261165e-02,9.226120e+00,1.479127e-01,4.786006e+00
571,1.998500e+00,6.321690e-02,9.314900e+00,1.479145e-01,4.785856e+00
572,2.002000e+00,6.380687e-02,9.401428e+00,1.479162e-01,4.785708e+00
